sort,segment,position,field,datatype,HL7 table,table identifier,version,source,count,2611,,
ADJ-4-2.8-HL70564,ADJ,4,ADJ-4,CWE,HL70564,0564,2.8,IGAMT,2,,,
ADJ-4-2.8.1-HL70564,ADJ,4,ADJ-4,CWE,HL70564,0564,2.8.1,Frank,2,,,
ADJ-4-2.8.1-HL70564,ADJ,4,ADJ-4,CWE,HL70564,0564,2.8.1,IGAMT,2,,,
ADJ-4-2.8.2-HL70564,ADJ,4,ADJ-4,CWE,HL70564,0564,2.8.2,Frank,2,,,
ADJ-4-2.8.2-HL70564,ADJ,4,ADJ-4,CWE,HL70564,0564,2.8.2,IGAMT,2,,,
ADJ-6-2.6-HL70560,ADJ,6,ADJ-6,CQ,HL70560,0560,2.6,Frank,2,,,
ADJ-6-2.6-HL70560,ADJ,6,ADJ-6,CQ,HL70560,0560,2.6,IGAMT,2,,,
ADJ-6-2.7-HL70560,ADJ,6,ADJ-6,CQ,HL70560,0560,2.7,Frank,2,,,
ADJ-6-2.7-HL70560,ADJ,6,ADJ-6,CQ,HL70560,0560,2.7,IGAMT,2,,,
ADJ-6-2.7.1-HL70560,ADJ,6,ADJ-6,CQ,HL70560,0560,2.7.1,Frank,2,,,
ADJ-6-2.7.1-HL70560,ADJ,6,ADJ-6,CQ,HL70560,0560,2.7.1,IGAMT,2,,,
ADJ-6-2.8-HL70560,ADJ,6,ADJ-6,CQ,HL70560,0560,2.8,Frank,2,,,
ADJ-6-2.8-HL70560,ADJ,6,ADJ-6,CQ,HL70560,0560,2.8,IGAMT,2,,,
ADJ-6-2.8.1-HL70560,ADJ,6,ADJ-6,CQ,HL70560,0560,2.8.1,Frank,2,,,
ADJ-6-2.8.1-HL70560,ADJ,6,ADJ-6,CQ,HL70560,0560,2.8.1,IGAMT,2,,,
ADJ-6-2.8.2-HL70560,ADJ,6,ADJ-6,CQ,HL70560,0560,2.8.2,Frank,2,,,
ADJ-6-2.8.2-HL70560,ADJ,6,ADJ-6,CQ,HL70560,0560,2.8.2,IGAMT,2,,,
ADJ-7-2.6-HL70565,ADJ,7,ADJ-7,CWE,HL70565,0565,2.6,Frank,2,,,
ADJ-7-2.6-HL70565,ADJ,7,ADJ-7,CWE,HL70565,0565,2.6,IGAMT,2,,,
ADJ-7-2.7-HL70565,ADJ,7,ADJ-7,CWE,HL70565,0565,2.7,Frank,2,,,
ADJ-7-2.7-HL70565,ADJ,7,ADJ-7,CWE,HL70565,0565,2.7,IGAMT,2,,,
ADJ-7-2.7.1-HL70565,ADJ,7,ADJ-7,CWE,HL70565,0565,2.7.1,Frank,2,,,
ADJ-7-2.7.1-HL70565,ADJ,7,ADJ-7,CWE,HL70565,0565,2.7.1,IGAMT,2,,,
ADJ-7-2.8-HL70565,ADJ,7,ADJ-7,CWE,HL70565,0565,2.8,Frank,2,,,
ADJ-7-2.8-HL70565,ADJ,7,ADJ-7,CWE,HL70565,0565,2.8,IGAMT,2,,,
ADJ-7-2.8.1-HL70565,ADJ,7,ADJ-7,CWE,HL70565,0565,2.8.1,Frank,2,,,
ADJ-7-2.8.1-HL70565,ADJ,7,ADJ-7,CWE,HL70565,0565,2.8.1,IGAMT,2,,,
ADJ-7-2.8.2-HL70565,ADJ,7,ADJ-7,CWE,HL70565,0565,2.8.2,Frank,2,,,
ADJ-7-2.8.2-HL70565,ADJ,7,ADJ-7,CWE,HL70565,0565,2.8.2,IGAMT,2,,,
AIG-13-2.3-HL70279,AIG,13,AIG-13,IS,HL70279,0279,2.3,Frank,1,,,
AIG-13-2.3.1-HL70279,AIG,13,AIG-13,IS,HL70279,0279,2.3.1,Frank,2,,,
AIG-13-2.3.1-HL70279,AIG,13,AIG-13,IS,HL70279,0279,2.3.1,IGAMT,2,,,
AIG-13-2.4-HL70279,AIG,13,AIG-13,IS,HL70279,0279,2.4,Frank,2,,,
AIG-13-2.4-HL70279,AIG,13,AIG-13,IS,HL70279,0279,2.4,IGAMT,2,,,
AIG-13-2.5-HL70279,AIG,13,AIG-13,IS,HL70279,0279,2.5,Frank,2,,,
AIG-13-2.5-HL70279,AIG,13,AIG-13,IS,HL70279,0279,2.5,IGAMT,2,,,
AIG-13-2.5.1-HL70279,AIG,13,AIG-13,IS,HL70279,0279,2.5.1,Frank,2,,,
AIG-13-2.5.1-HL70279,AIG,13,AIG-13,IS,HL70279,0279,2.5.1,IGAMT,2,,,
AIG-13-2.6-HL70279,AIG,13,AIG-13,IS,HL70279,0279,2.6,Frank,2,,,
AIG-13-2.6-HL70279,AIG,13,AIG-13,IS,HL70279,0279,2.6,IGAMT,2,,,
AIG-13-2.7-HL70279,AIG,13,AIG-13,CWE,HL70279,0279,2.7,Frank,2,,,
AIG-13-2.7-HL70279,AIG,13,AIG-13,CWE,HL70279,0279,2.7,IGAMT,2,,,
AIG-13-2.7.1-HL70279,AIG,13,AIG-13,CWE,HL70279,0279,2.7.1,Frank,2,,,
AIG-13-2.7.1-HL70279,AIG,13,AIG-13,CWE,HL70279,0279,2.7.1,IGAMT,2,,,
AIG-13-2.8-HL70279,AIG,13,AIG-13,CWE,HL70279,0279,2.8,Frank,2,,,
AIG-13-2.8-HL70279,AIG,13,AIG-13,CWE,HL70279,0279,2.8,IGAMT,2,,,
AIG-13-2.8.1-HL70279,AIG,13,AIG-13,CWE,HL70279,0279,2.8.1,Frank,2,,,
AIG-13-2.8.1-HL70279,AIG,13,AIG-13,CWE,HL70279,0279,2.8.1,IGAMT,2,,,
AIG-13-2.8.2-HL70279,AIG,13,AIG-13,CWE,HL70279,0279,2.8.2,Frank,2,,,
AIG-13-2.8.2-HL70279,AIG,13,AIG-13,CWE,HL70279,0279,2.8.2,IGAMT,2,,,
AIG-14-2.3-HL70278,AIG,14,AIG-14,CE,HL70278,0278,2.3,Frank,1,,,
AIG-14-2.3.1-HL70278,AIG,14,AIG-14,CE,HL70278,0278,2.3.1,Frank,2,,,
AIG-14-2.3.1-HL70278,AIG,14,AIG-14,CE,HL70278,0278,2.3.1,IGAMT,2,,,
AIG-14-2.4-HL70278,AIG,14,AIG-14,CE,HL70278,0278,2.4,Frank,2,,,
AIG-14-2.4-HL70278,AIG,14,AIG-14,CE,HL70278,0278,2.4,IGAMT,2,,,
AIG-14-2.5-HL70278,AIG,14,AIG-14,CE,HL70278,0278,2.5,Frank,2,,,
AIG-14-2.5-HL70278,AIG,14,AIG-14,CE,HL70278,0278,2.5,IGAMT,2,,,
AIG-14-2.5.1-HL70278,AIG,14,AIG-14,CE,HL70278,0278,2.5.1,Frank,2,,,
AIG-14-2.5.1-HL70278,AIG,14,AIG-14,CE,HL70278,0278,2.5.1,IGAMT,2,,,
AIG-14-2.6-HL70278,AIG,14,AIG-14,CWE,HL70278,0278,2.6,Frank,2,,,
AIG-14-2.6-HL70278,AIG,14,AIG-14,CWE,HL70278,0278,2.6,IGAMT,2,,,
AIG-14-2.7-HL70278,AIG,14,AIG-14,CWE,HL70278,0278,2.7,Frank,2,,,
AIG-14-2.7-HL70278,AIG,14,AIG-14,CWE,HL70278,0278,2.7,IGAMT,2,,,
AIG-14-2.7.1-HL70278,AIG,14,AIG-14,CWE,HL70278,0278,2.7.1,Frank,2,,,
AIG-14-2.7.1-HL70278,AIG,14,AIG-14,CWE,HL70278,0278,2.7.1,IGAMT,2,,,
AIG-14-2.8-HL70278,AIG,14,AIG-14,CWE,HL70278,0278,2.8,Frank,2,,,
AIG-14-2.8-HL70278,AIG,14,AIG-14,CWE,HL70278,0278,2.8,IGAMT,2,,,
AIG-14-2.8.1-HL70278,AIG,14,AIG-14,CWE,HL70278,0278,2.8.1,Frank,2,,,
AIG-14-2.8.1-HL70278,AIG,14,AIG-14,CWE,HL70278,0278,2.8.1,IGAMT,2,,,
AIG-14-2.8.2-HL70278,AIG,14,AIG-14,CWE,HL70278,0278,2.8.2,Frank,2,,,
AIG-14-2.8.2-HL70278,AIG,14,AIG-14,CWE,HL70278,0278,2.8.2,IGAMT,2,,,
AIG-2-2.3-HL70206,AIG,2,AIG-2,ID,HL70206,0206,2.3,Frank,1,,,
AIG-2-2.3.1-HL70206,AIG,2,AIG-2,ID,HL70206,0206,2.3.1,Frank,2,,,
AIG-2-2.3.1-HL70206,AIG,2,AIG-2,ID,HL70206,0206,2.3.1,IGAMT,2,,,
AIG-2-2.4-HL70206,AIG,2,AIG-2,ID,HL70206,0206,2.4,Frank,2,,,
AIG-2-2.4-HL70206,AIG,2,AIG-2,ID,HL70206,0206,2.4,IGAMT,2,,,
AIG-2-2.5-HL70206,AIG,2,AIG-2,ID,HL70206,0206,2.5,Frank,2,,,
AIG-2-2.5-HL70206,AIG,2,AIG-2,ID,HL70206,0206,2.5,IGAMT,2,,,
AIG-2-2.5.1-HL70206,AIG,2,AIG-2,ID,HL70206,0206,2.5.1,Frank,2,,,
AIG-2-2.5.1-HL70206,AIG,2,AIG-2,ID,HL70206,0206,2.5.1,IGAMT,2,,,
AIG-2-2.6-HL70206,AIG,2,AIG-2,ID,HL70206,0206,2.6,Frank,2,,,
AIG-2-2.6-HL70206,AIG,2,AIG-2,ID,HL70206,0206,2.6,IGAMT,2,,,
AIG-2-2.7-HL70206,AIG,2,AIG-2,ID,HL70206,0206,2.7,Frank,2,,,
AIG-2-2.7-HL70206,AIG,2,AIG-2,ID,HL70206,0206,2.7,IGAMT,2,,,
AIG-2-2.7.1-HL70206,AIG,2,AIG-2,ID,HL70206,0206,2.7.1,Frank,2,,,
AIG-2-2.7.1-HL70206,AIG,2,AIG-2,ID,HL70206,0206,2.7.1,IGAMT,2,,,
AIG-2-2.8-HL70206,AIG,2,AIG-2,ID,HL70206,0206,2.8,Frank,2,,,
AIG-2-2.8-HL70206,AIG,2,AIG-2,ID,HL70206,0206,2.8,IGAMT,2,,,
AIG-2-2.8.1-HL70206,AIG,2,AIG-2,ID,HL70206,0206,2.8.1,Frank,2,,,
AIG-2-2.8.1-HL70206,AIG,2,AIG-2,ID,HL70206,0206,2.8.1,IGAMT,2,,,
AIG-2-2.8.2-HL70206,AIG,2,AIG-2,ID,HL70206,0206,2.8.2,Frank,2,,,
AIG-2-2.8.2-HL70206,AIG,2,AIG-2,ID,HL70206,0206,2.8.2,IGAMT,2,,,
AIL-11-2.3-HL70279,AIL,11,AIL-11,IS,HL70279,0279,2.3,Frank,1,,,
AIL-11-2.3.1-HL70279,AIL,11,AIL-11,IS,HL70279,0279,2.3.1,Frank,2,,,
AIL-11-2.3.1-HL70279,AIL,11,AIL-11,IS,HL70279,0279,2.3.1,IGAMT,2,,,
AIL-11-2.4-HL70279,AIL,11,AIL-11,IS,HL70279,0279,2.4,Frank,2,,,
AIL-11-2.4-HL70279,AIL,11,AIL-11,IS,HL70279,0279,2.4,IGAMT,2,,,
AIL-11-2.5-HL70279,AIL,11,AIL-11,IS,HL70279,0279,2.5,Frank,2,,,
AIL-11-2.5-HL70279,AIL,11,AIL-11,IS,HL70279,0279,2.5,IGAMT,2,,,
AIL-11-2.5.1-HL70279,AIL,11,AIL-11,IS,HL70279,0279,2.5.1,Frank,2,,,
AIL-11-2.5.1-HL70279,AIL,11,AIL-11,IS,HL70279,0279,2.5.1,IGAMT,2,,,
AIL-11-2.6-HL70279,AIL,11,AIL-11,IS,HL70279,0279,2.6,Frank,2,,,
AIL-11-2.6-HL70279,AIL,11,AIL-11,IS,HL70279,0279,2.6,IGAMT,2,,,
AIL-11-2.7-HL70279,AIL,11,AIL-11,CWE,HL70279,0279,2.7,Frank,2,,,
AIL-11-2.7-HL70279,AIL,11,AIL-11,CWE,HL70279,0279,2.7,IGAMT,2,,,
AIL-11-2.7.1-HL70279,AIL,11,AIL-11,CWE,HL70279,0279,2.7.1,Frank,2,,,
AIL-11-2.7.1-HL70279,AIL,11,AIL-11,CWE,HL70279,0279,2.7.1,IGAMT,2,,,
AIL-11-2.8-HL70279,AIL,11,AIL-11,CWE,HL70279,0279,2.8,Frank,2,,,
AIL-11-2.8-HL70279,AIL,11,AIL-11,CWE,HL70279,0279,2.8,IGAMT,2,,,
AIL-11-2.8.1-HL70279,AIL,11,AIL-11,CWE,HL70279,0279,2.8.1,Frank,2,,,
AIL-11-2.8.1-HL70279,AIL,11,AIL-11,CWE,HL70279,0279,2.8.1,IGAMT,2,,,
AIL-11-2.8.2-HL70279,AIL,11,AIL-11,CWE,HL70279,0279,2.8.2,Frank,2,,,
AIL-11-2.8.2-HL70279,AIL,11,AIL-11,CWE,HL70279,0279,2.8.2,IGAMT,2,,,
AIL-12-2.3-HL70278,AIL,12,AIL-12,CE,HL70278,0278,2.3,Frank,1,,,
AIL-12-2.3.1-HL70278,AIL,12,AIL-12,CE,HL70278,0278,2.3.1,Frank,2,,,
AIL-12-2.3.1-HL70278,AIL,12,AIL-12,CE,HL70278,0278,2.3.1,IGAMT,2,,,
AIL-12-2.4-HL70278,AIL,12,AIL-12,CE,HL70278,0278,2.4,Frank,2,,,
AIL-12-2.4-HL70278,AIL,12,AIL-12,CE,HL70278,0278,2.4,IGAMT,2,,,
AIL-12-2.5-HL70278,AIL,12,AIL-12,CE,HL70278,0278,2.5,Frank,2,,,
AIL-12-2.5-HL70278,AIL,12,AIL-12,CE,HL70278,0278,2.5,IGAMT,2,,,
AIL-12-2.5.1-HL70278,AIL,12,AIL-12,CE,HL70278,0278,2.5.1,Frank,2,,,
AIL-12-2.5.1-HL70278,AIL,12,AIL-12,CE,HL70278,0278,2.5.1,IGAMT,2,,,
AIL-12-2.6-HL70278,AIL,12,AIL-12,CWE,HL70278,0278,2.6,Frank,2,,,
AIL-12-2.6-HL70278,AIL,12,AIL-12,CWE,HL70278,0278,2.6,IGAMT,2,,,
AIL-12-2.7-HL70278,AIL,12,AIL-12,CWE,HL70278,0278,2.7,Frank,2,,,
AIL-12-2.7-HL70278,AIL,12,AIL-12,CWE,HL70278,0278,2.7,IGAMT,2,,,
AIL-12-2.7.1-HL70278,AIL,12,AIL-12,CWE,HL70278,0278,2.7.1,Frank,2,,,
AIL-12-2.7.1-HL70278,AIL,12,AIL-12,CWE,HL70278,0278,2.7.1,IGAMT,2,,,
AIL-12-2.8-HL70278,AIL,12,AIL-12,CWE,HL70278,0278,2.8,Frank,2,,,
AIL-12-2.8-HL70278,AIL,12,AIL-12,CWE,HL70278,0278,2.8,IGAMT,2,,,
AIL-12-2.8.1-HL70278,AIL,12,AIL-12,CWE,HL70278,0278,2.8.1,Frank,2,,,
AIL-12-2.8.1-HL70278,AIL,12,AIL-12,CWE,HL70278,0278,2.8.1,IGAMT,2,,,
AIL-12-2.8.2-HL70278,AIL,12,AIL-12,CWE,HL70278,0278,2.8.2,Frank,2,,,
AIL-12-2.8.2-HL70278,AIL,12,AIL-12,CWE,HL70278,0278,2.8.2,IGAMT,2,,,
AIL-2-2.3-HL70206,AIL,2,AIL-2,ID,HL70206,0206,2.3,Frank,1,,,
AIL-2-2.3.1-HL70206,AIL,2,AIL-2,ID,HL70206,0206,2.3.1,Frank,2,,,
AIL-2-2.3.1-HL70206,AIL,2,AIL-2,ID,HL70206,0206,2.3.1,IGAMT,2,,,
AIL-2-2.4-HL70206,AIL,2,AIL-2,ID,HL70206,0206,2.4,Frank,2,,,
AIL-2-2.4-HL70206,AIL,2,AIL-2,ID,HL70206,0206,2.4,IGAMT,2,,,
AIL-2-2.5-HL70206,AIL,2,AIL-2,ID,HL70206,0206,2.5,Frank,2,,,
AIL-2-2.5-HL70206,AIL,2,AIL-2,ID,HL70206,0206,2.5,IGAMT,2,,,
AIL-2-2.5.1-HL70206,AIL,2,AIL-2,ID,HL70206,0206,2.5.1,Frank,2,,,
AIL-2-2.5.1-HL70206,AIL,2,AIL-2,ID,HL70206,0206,2.5.1,IGAMT,2,,,
AIL-2-2.6-HL70206,AIL,2,AIL-2,ID,HL70206,0206,2.6,Frank,2,,,
AIL-2-2.6-HL70206,AIL,2,AIL-2,ID,HL70206,0206,2.6,IGAMT,2,,,
AIL-2-2.7-HL70206,AIL,2,AIL-2,ID,HL70206,0206,2.7,Frank,2,,,
AIL-2-2.7-HL70206,AIL,2,AIL-2,ID,HL70206,0206,2.7,IGAMT,2,,,
AIL-2-2.7.1-HL70206,AIL,2,AIL-2,ID,HL70206,0206,2.7.1,Frank,2,,,
AIL-2-2.7.1-HL70206,AIL,2,AIL-2,ID,HL70206,0206,2.7.1,IGAMT,2,,,
AIL-2-2.8-HL70206,AIL,2,AIL-2,ID,HL70206,0206,2.8,Frank,2,,,
AIL-2-2.8-HL70206,AIL,2,AIL-2,ID,HL70206,0206,2.8,IGAMT,2,,,
AIL-2-2.8.1-HL70206,AIL,2,AIL-2,ID,HL70206,0206,2.8.1,Frank,2,,,
AIL-2-2.8.1-HL70206,AIL,2,AIL-2,ID,HL70206,0206,2.8.1,IGAMT,2,,,
AIL-2-2.8.2-HL70206,AIL,2,AIL-2,ID,HL70206,0206,2.8.2,Frank,2,,,
AIL-2-2.8.2-HL70206,AIL,2,AIL-2,ID,HL70206,0206,2.8.2,IGAMT,2,,,
AIL-4-2.5-HL70305,AIL,4,AIL-4,CE,HL70305,0305,2.5,Frank,2,,,
AIL-4-2.5-HL70305,AIL,4,AIL-4,CE,HL70305,0305,2.5,IGAMT,2,,,
AIL-4-2.5.1-HL70305,AIL,4,AIL-4,CE,HL70305,0305,2.5.1,Frank,2,,,
AIL-4-2.5.1-HL70305,AIL,4,AIL-4,CE,HL70305,0305,2.5.1,IGAMT,2,,,
AIL-4-2.6-HL70305,AIL,4,AIL-4,CWE,HL70305,0305,2.6,Frank,2,,,
AIL-4-2.6-HL70305,AIL,4,AIL-4,CWE,HL70305,0305,2.6,IGAMT,2,,,
AIL-4-2.7-HL70305,AIL,4,AIL-4,CWE,HL70305,0305,2.7,Frank,2,,,
AIL-4-2.7-HL70305,AIL,4,AIL-4,CWE,HL70305,0305,2.7,IGAMT,2,,,
AIL-4-2.7.1-HL70305,AIL,4,AIL-4,CWE,HL70305,0305,2.7.1,Frank,2,,,
AIL-4-2.7.1-HL70305,AIL,4,AIL-4,CWE,HL70305,0305,2.7.1,IGAMT,2,,,
AIL-4-2.8-HL70305,AIL,4,AIL-4,CWE,HL70305,0305,2.8,Frank,2,,,
AIL-4-2.8-HL70305,AIL,4,AIL-4,CWE,HL70305,0305,2.8,IGAMT,2,,,
AIL-4-2.8.1-HL70305,AIL,4,AIL-4,CWE,HL70305,0305,2.8.1,Frank,2,,,
AIL-4-2.8.1-HL70305,AIL,4,AIL-4,CWE,HL70305,0305,2.8.1,IGAMT,2,,,
AIL-4-2.8.2-HL70305,AIL,4,AIL-4,CWE,HL70305,0305,2.8.2,Frank,2,,,
AIL-4-2.8.2-HL70305,AIL,4,AIL-4,CWE,HL70305,0305,2.8.2,IGAMT,2,,,
AIP-11-2.3-HL70279,AIP,11,AIP-11,IS,HL70279,0279,2.3,Frank,1,,,
AIP-11-2.3.1-HL70279,AIP,11,AIP-11,IS,HL70279,0279,2.3.1,Frank,2,,,
AIP-11-2.3.1-HL70279,AIP,11,AIP-11,IS,HL70279,0279,2.3.1,IGAMT,2,,,
AIP-11-2.4-HL70279,AIP,11,AIP-11,IS,HL70279,0279,2.4,Frank,2,,,
AIP-11-2.4-HL70279,AIP,11,AIP-11,IS,HL70279,0279,2.4,IGAMT,2,,,
AIP-11-2.5-HL70279,AIP,11,AIP-11,IS,HL70279,0279,2.5,Frank,2,,,
AIP-11-2.5-HL70279,AIP,11,AIP-11,IS,HL70279,0279,2.5,IGAMT,2,,,
AIP-11-2.5.1-HL70279,AIP,11,AIP-11,IS,HL70279,0279,2.5.1,Frank,2,,,
AIP-11-2.5.1-HL70279,AIP,11,AIP-11,IS,HL70279,0279,2.5.1,IGAMT,2,,,
AIP-11-2.6-HL70279,AIP,11,AIP-11,IS,HL70279,0279,2.6,Frank,2,,,
AIP-11-2.6-HL70279,AIP,11,AIP-11,IS,HL70279,0279,2.6,IGAMT,2,,,
AIP-11-2.7-HL70279,AIP,11,AIP-11,CWE,HL70279,0279,2.7,Frank,2,,,
AIP-11-2.7-HL70279,AIP,11,AIP-11,CWE,HL70279,0279,2.7,IGAMT,2,,,
AIP-11-2.7.1-HL70279,AIP,11,AIP-11,CWE,HL70279,0279,2.7.1,Frank,2,,,
AIP-11-2.7.1-HL70279,AIP,11,AIP-11,CWE,HL70279,0279,2.7.1,IGAMT,2,,,
AIP-11-2.8-HL70279,AIP,11,AIP-11,CWE,HL70279,0279,2.8,Frank,2,,,
AIP-11-2.8-HL70279,AIP,11,AIP-11,CWE,HL70279,0279,2.8,IGAMT,2,,,
AIP-11-2.8.1-HL70279,AIP,11,AIP-11,CWE,HL70279,0279,2.8.1,Frank,2,,,
AIP-11-2.8.1-HL70279,AIP,11,AIP-11,CWE,HL70279,0279,2.8.1,IGAMT,2,,,
AIP-11-2.8.2-HL70279,AIP,11,AIP-11,CWE,HL70279,0279,2.8.2,Frank,2,,,
AIP-11-2.8.2-HL70279,AIP,11,AIP-11,CWE,HL70279,0279,2.8.2,IGAMT,2,,,
AIP-12-2.3-HL70278,AIP,12,AIP-12,CE,HL70278,0278,2.3,Frank,1,,,
AIP-12-2.3.1-HL70278,AIP,12,AIP-12,CE,HL70278,0278,2.3.1,Frank,2,,,
AIP-12-2.3.1-HL70278,AIP,12,AIP-12,CE,HL70278,0278,2.3.1,IGAMT,2,,,
AIP-12-2.4-HL70278,AIP,12,AIP-12,CE,HL70278,0278,2.4,Frank,2,,,
AIP-12-2.4-HL70278,AIP,12,AIP-12,CE,HL70278,0278,2.4,IGAMT,2,,,
AIP-12-2.5-HL70278,AIP,12,AIP-12,CE,HL70278,0278,2.5,Frank,2,,,
AIP-12-2.5-HL70278,AIP,12,AIP-12,CE,HL70278,0278,2.5,IGAMT,2,,,
AIP-12-2.5.1-HL70278,AIP,12,AIP-12,CE,HL70278,0278,2.5.1,Frank,2,,,
AIP-12-2.5.1-HL70278,AIP,12,AIP-12,CE,HL70278,0278,2.5.1,IGAMT,2,,,
AIP-12-2.6-HL70278,AIP,12,AIP-12,CWE,HL70278,0278,2.6,Frank,2,,,
AIP-12-2.6-HL70278,AIP,12,AIP-12,CWE,HL70278,0278,2.6,IGAMT,2,,,
AIP-12-2.7-HL70278,AIP,12,AIP-12,CWE,HL70278,0278,2.7,Frank,2,,,
AIP-12-2.7-HL70278,AIP,12,AIP-12,CWE,HL70278,0278,2.7,IGAMT,2,,,
AIP-12-2.7.1-HL70278,AIP,12,AIP-12,CWE,HL70278,0278,2.7.1,Frank,2,,,
AIP-12-2.7.1-HL70278,AIP,12,AIP-12,CWE,HL70278,0278,2.7.1,IGAMT,2,,,
AIP-12-2.8-HL70278,AIP,12,AIP-12,CWE,HL70278,0278,2.8,Frank,2,,,
AIP-12-2.8-HL70278,AIP,12,AIP-12,CWE,HL70278,0278,2.8,IGAMT,2,,,
AIP-12-2.8.1-HL70278,AIP,12,AIP-12,CWE,HL70278,0278,2.8.1,Frank,2,,,
AIP-12-2.8.1-HL70278,AIP,12,AIP-12,CWE,HL70278,0278,2.8.1,IGAMT,2,,,
AIP-12-2.8.2-HL70278,AIP,12,AIP-12,CWE,HL70278,0278,2.8.2,Frank,2,,,
AIP-12-2.8.2-HL70278,AIP,12,AIP-12,CWE,HL70278,0278,2.8.2,IGAMT,2,,,
AIP-2-2.3-HL70206,AIP,2,AIP-2,ID,HL70206,0206,2.3,Frank,1,,,
AIP-2-2.3.1-HL70206,AIP,2,AIP-2,ID,HL70206,0206,2.3.1,Frank,2,,,
AIP-2-2.3.1-HL70206,AIP,2,AIP-2,ID,HL70206,0206,2.3.1,IGAMT,2,,,
AIP-2-2.4-HL70206,AIP,2,AIP-2,ID,HL70206,0206,2.4,Frank,2,,,
AIP-2-2.4-HL70206,AIP,2,AIP-2,ID,HL70206,0206,2.4,IGAMT,2,,,
AIP-2-2.5-HL70206,AIP,2,AIP-2,ID,HL70206,0206,2.5,Frank,2,,,
AIP-2-2.5-HL70206,AIP,2,AIP-2,ID,HL70206,0206,2.5,IGAMT,2,,,
AIP-2-2.5.1-HL70206,AIP,2,AIP-2,ID,HL70206,0206,2.5.1,Frank,2,,,
AIP-2-2.5.1-HL70206,AIP,2,AIP-2,ID,HL70206,0206,2.5.1,IGAMT,2,,,
AIP-2-2.6-HL70206,AIP,2,AIP-2,ID,HL70206,0206,2.6,Frank,2,,,
AIP-2-2.6-HL70206,AIP,2,AIP-2,ID,HL70206,0206,2.6,IGAMT,2,,,
AIP-2-2.7-HL70206,AIP,2,AIP-2,ID,HL70206,0206,2.7,Frank,2,,,
AIP-2-2.7-HL70206,AIP,2,AIP-2,ID,HL70206,0206,2.7,IGAMT,2,,,
AIP-2-2.7.1-HL70206,AIP,2,AIP-2,ID,HL70206,0206,2.7.1,Frank,2,,,
AIP-2-2.7.1-HL70206,AIP,2,AIP-2,ID,HL70206,0206,2.7.1,IGAMT,2,,,
AIP-2-2.8-HL70206,AIP,2,AIP-2,ID,HL70206,0206,2.8,Frank,2,,,
AIP-2-2.8-HL70206,AIP,2,AIP-2,ID,HL70206,0206,2.8,IGAMT,2,,,
AIP-2-2.8.1-HL70206,AIP,2,AIP-2,ID,HL70206,0206,2.8.1,Frank,2,,,
AIP-2-2.8.1-HL70206,AIP,2,AIP-2,ID,HL70206,0206,2.8.1,IGAMT,2,,,
AIP-2-2.8.2-HL70206,AIP,2,AIP-2,ID,HL70206,0206,2.8.2,Frank,2,,,
AIP-2-2.8.2-HL70206,AIP,2,AIP-2,ID,HL70206,0206,2.8.2,IGAMT,2,,,
AIP-4-2.5-HL70182,AIP,4,AIP-4,CE,HL70182,0182,2.5,Frank,2,,,
AIP-4-2.5-HL70182,AIP,4,AIP-4,CE,HL70182,0182,2.5,IGAMT,2,,,
AIP-4-2.5.1-HL70182,AIP,4,AIP-4,CE,HL70182,0182,2.5.1,Frank,2,,,
AIP-4-2.5.1-HL70182,AIP,4,AIP-4,CE,HL70182,0182,2.5.1,IGAMT,2,,,
AIP-4-2.6-HL70182,AIP,4,AIP-4,CWE,HL70182,0182,2.6,Frank,2,,,
AIP-4-2.6-HL70182,AIP,4,AIP-4,CWE,HL70182,0182,2.6,IGAMT,2,,,
AIP-4-2.7-HL70182,AIP,4,AIP-4,CWE,HL70182,0182,2.7,Frank,2,,,
AIP-4-2.7-HL70182,AIP,4,AIP-4,CWE,HL70182,0182,2.7,IGAMT,2,,,
AIP-4-2.7.1-HL70182,AIP,4,AIP-4,CWE,HL70182,0182,2.7.1,Frank,2,,,
AIP-4-2.7.1-HL70182,AIP,4,AIP-4,CWE,HL70182,0182,2.7.1,IGAMT,2,,,
AIP-4-2.8-HL70182,AIP,4,AIP-4,CWE,HL70182,0182,2.8,Frank,2,,,
AIP-4-2.8-HL70182,AIP,4,AIP-4,CWE,HL70182,0182,2.8,IGAMT,2,,,
AIP-4-2.8.1-HL70182,AIP,4,AIP-4,CWE,HL70182,0182,2.8.1,Frank,2,,,
AIP-4-2.8.1-HL70182,AIP,4,AIP-4,CWE,HL70182,0182,2.8.1,IGAMT,2,,,
AIP-4-2.8.2-HL70182,AIP,4,AIP-4,CWE,HL70182,0182,2.8.2,Frank,2,,,
AIP-4-2.8.2-HL70182,AIP,4,AIP-4,CWE,HL70182,0182,2.8.2,IGAMT,2,,,
AIS-10-2.3-HL70278,AIS,10,AIS-10,CE,HL70278,0278,2.3,Frank,1,,,
AIS-10-2.3.1-HL70278,AIS,10,AIS-10,CE,HL70278,0278,2.3.1,Frank,2,,,
AIS-10-2.3.1-HL70278,AIS,10,AIS-10,CE,HL70278,0278,2.3.1,IGAMT,2,,,
AIS-10-2.4-HL70278,AIS,10,AIS-10,CE,HL70278,0278,2.4,Frank,2,,,
AIS-10-2.4-HL70278,AIS,10,AIS-10,CE,HL70278,0278,2.4,IGAMT,2,,,
